id_transaccion,id_cliente,nombre_cliente,cuenta_origen,fecha,monto,divisa,tipo_transaccion,ciudad,cuenta_destino,categoria_comercio
5906,3969,Debbie Phillips,ES87363490698183551277,10/04/2025,22106.02,USD,transferencia,CDMX,ES38006778391313505731,
5907,5995,Tracey Schmitt,ES16686095231996696857,08/05/2025,35291.4,MXN,retiro,Merida,,
5908,5468,Jennifer Knox,ES15431648295070200569,20/08/2025,13507.34,EUR,transferencia,Merida,ES46023659873700828981,
5909,9683,Jack Moore,ES50786590220601472190,12/04/2025,27835.3,EUR,transferencia,Queretaro,ES76388015431610003308,
5910,7453,Dustin Mann,ES32854297802479567783,28/04/2025,36883.46,USD,compra,Merida,,tecnologia
5911,2415,Alan Mcpherson,ES91132935055752745483,15/09/2025,40630.28,MXN,compra,Juarez,,viajes
5912,4341,Jennifer Levy,ES21619556609667371842,27/05/2025,31290.7,USD,transferencia,Puebla,ES44363671434298908635,
5913,7480,Deborah Norman,ES53171125282298624299,18/08/2025,12125.03,MXN,transferencia,CDMX,ES21130652230163901632,
5914,7046,Antonio Farmer,ES92252567571191061676,27/07/2025,9143.11,USD,transferencia,Queretaro,ES19716183329326498531,
5915,2323,Adam Davis,ES81782681596876032006,19/09/2025,32365.27,EUR,compra,Juarez,,restaurante
5916,2642,Melissa Bryant,ES11414758994095200662,25/05/2025,8161.62,MXN,compra,Puebla,,restaurante
5917,8797,Gail Delacruz,ES49925007222954488920,06/05/2025,42416.12,USD,compra,Queretaro,,supermercado
5918,5512,Rebecca Price,ES74010188258609504243,30/06/2025,33437.82,USD,transferencia,Monterrey,ES89457515004371683079,
5919,9308,Mark Gomez,ES91714156415677484552,17/08/2025,46009.38,EUR,compra,Guadalajara,,supermercado
5920,2136,Dana Smith,ES21273658477326412282,24/09/2025,44545.32,USD,retiro,Queretaro,,
5921,6758,Michael Watson,ES36624205223095191837,02/05/2025,27090.46,EUR,retiro,Tijuana,,
5922,2511,Kimberly Herman,ES48336423433007914043,25/04/2025,44887.92,MXN,transferencia,CDMX,ES99682374773129222138,
5923,7977,Vicki Cook,ES88146960618656524652,03/05/2025,6502.2,MXN,transferencia,CDMX,ES87141582282453695718,
5924,2921,Monica Thomas,ES34496266601054151149,25/06/2025,42508.69,USD,transferencia,Merida,ES45838112497193489687,
5925,7315,Rodney Morales,ES30712709743444189476,10/09/2025,19193.93,USD,transferencia,Leon,ES24594594986217315223,
5926,7617,David Turner,ES79696152119953446183,22/04/2025,22580.19,MXN,compra,Tijuana,,ropa
5927,5408,Stephanie Smith,ES43626608894280829565,20/05/2025,24690.02,EUR,transferencia,Leon,ES23091998155875609873,
5928,4749,Jessica Williams,ES38094039380660904251,09/04/2025,25340.91,USD,transferencia,Queretaro,ES51205537253592768412,
5929,3869,Gary Moore,ES17930155121871305268,01/09/2025,13414.11,USD,retiro,Juarez,,
5930,8472,Meghan Perkins,ES64616852675122108611,13/07/2025,32028.67,MXN,retiro,Puebla,,
5931,3434,Jessica Rodriguez,ES53963694508726912502,13/09/2025,38304.27,EUR,compra,Queretaro,,tecnologia
5932,2188,Carlos Poole,ES90731460528984306134,25/08/2025,38160.89,EUR,compra,Queretaro,,supermercado
5933,5011,Angela Robertson,ES46630793900027434895,22/08/2025,32802.48,MXN,compra,Juarez,,servicios
5934,7756,Mark Hudson,ES99274882181520923776,24/09/2025,20135.3,EUR,transferencia,Merida,ES88078578823138544925,
5935,3707,Katrina Walker,ES31041275756427891794,23/05/2025,38040.89,USD,compra,Guadalajara,,restaurante
5936,9881,Jonathan Hernandez,ES31396341173181811548,30/07/2025,3750.32,USD,transferencia,Leon,ES36838749929263293932,
5937,4809,Leslie Brown,ES28324680928842304946,18/04/2025,31474.03,EUR,retiro,Juarez,,
5938,8285,Bradley Chavez,ES63775819339668608047,18/06/2025,27024.84,EUR,transferencia,Juarez,ES42098842507112193267,
5939,6316,Derek Singleton,ES49154833025254484714,15/05/2025,4233.34,MXN,transferencia,Tijuana,ES43750885320404801308,
5940,8161,Jessica Hernandez,ES88259742009528544456,25/04/2025,46276.42,USD,compra,CDMX,,restaurante
5941,4809,Heather Hamilton,ES61480602269154764740,09/05/2025,25338.54,MXN,compra,CDMX,,viajes
5942,2526,Dillon Wiley,ES97790390394334085167,01/04/2025,758.51,MXN,transferencia,Queretaro,ES49101659486088266584,
5943,6732,Sandra White,ES50846841047505544597,23/05/2025,25711.06,EUR,compra,Torreon,,ropa
5944,1929,Rebecca Thomas,ES22851250644358495058,23/04/2025,11787.51,MXN,transferencia,Tijuana,ES12230815013079020366,
5945,5657,Jennifer James,ES21010797133992752861,25/08/2025,46169.26,USD,compra,Queretaro,,viajes
5946,9006,Heather Owens,ES19253143130640380668,18/04/2025,42882.67,EUR,compra,Puebla,,supermercado
5947,3901,Matthew Roberts,ES39929701460205207595,30/07/2025,42999.04,USD,retiro,Queretaro,,
5948,6059,Marc Ballard,ES62675656677629081699,26/06/2025,5359.47,EUR,retiro,Queretaro,,
5949,5293,Crystal Escobar,ES69819782418901685505,25/06/2025,28214.34,EUR,compra,Guadalajara,,servicios
5950,1355,Ashlee Gomez,ES67043373928693085376,02/09/2025,7337.66,EUR,retiro,Merida,,
5951,5547,Holly Davidson,ES96650279382662538400,31/05/2025,28176.63,USD,retiro,Puebla,,
5952,4748,Carmen Hines,ES58723973387237504084,09/05/2025,13189.79,EUR,compra,Guadalajara,,supermercado
5953,1768,Erin Mccoy,ES30251708871386927820,15/05/2025,3612.88,EUR,compra,Guadalajara,,tecnologia
5954,4112,Jordan Edwards,ES38663154699947033648,23/06/2025,15969.65,MXN,transferencia,Juarez,ES19228035266435484413,
5955,6777,Carmen Shelton,ES53942700353026091576,12/06/2025,42670.06,USD,transferencia,Puebla,ES50621236124100827009,
5956,6545,Nathaniel Foster,ES99674142280583356086,01/09/2025,40701.86,MXN,compra,Queretaro,,viajes
5957,2445,Melissa Martin,ES84329658627628058498,17/05/2025,39689.17,USD,retiro,Puebla,,
5958,3001,Patty Lewis,ES14153611468575102185,21/09/2025,19371.06,MXN,compra,Leon,,viajes
5959,4378,Heather Torres,ES91863985431439301430,27/08/2025,19501.71,MXN,retiro,Torreon,,
5960,6373,Andre Murphy,ES71856681787809913416,23/05/2025,2475.58,USD,transferencia,Juarez,ES81508443761593227030,
5961,5971,Ashley Davis,ES49999697476703339623,18/09/2025,45051.47,USD,transferencia,CDMX,ES31499971130700396044,
5962,3578,David Stout,ES76895674078701655711,29/08/2025,15736.29,USD,compra,Queretaro,,ropa
5963,4599,Joseph Gross,ES16280798372404102659,04/06/2025,27271.67,USD,compra,Puebla,,restaurante
5964,2224,Bianca Nelson,ES38993381557711000125,04/05/2025,27564.79,EUR,retiro,CDMX,,
5965,9621,Julie Garrett,ES46319548797278984475,04/05/2025,9291.19,USD,retiro,Merida,,
5966,6827,Aimee Crane,ES31649547193879567976,13/08/2025,25711.49,MXN,transferencia,Queretaro,ES71603834115610978405,
5967,6141,Troy Sullivan,ES73916485166468340526,07/09/2025,38966.43,MXN,transferencia,Tijuana,ES47122930178912770840,
5968,7588,Taylor White,ES92371119283485116624,08/06/2025,33614.52,MXN,retiro,Guadalajara,,
5969,8388,Brian Carroll,ES34931546464961646524,30/05/2025,19910.64,EUR,retiro,Leon,,
5970,5557,Joseph Alexander,ES79286744893466714727,12/04/2025,19802.33,EUR,compra,Tijuana,,servicios
5971,3539,Sandra Jones,ES76840947800570177454,07/04/2025,17012.36,MXN,transferencia,Merida,ES14608212824160555902,
5972,2868,Nicholas Maldonado,ES51101950826515931538,24/07/2025,4518.45,USD,compra,Puebla,,ropa
5973,7224,Amber Nguyen,ES98227417182297211843,11/08/2025,47651.9,EUR,transferencia,Torreon,ES45085885233877051101,
5974,5503,Christopher Williams,ES74149916951488675237,28/04/2025,20511.78,MXN,compra,Tijuana,,ropa
5975,3084,Michael Wood,ES20304215895460527761,22/04/2025,15747.51,EUR,transferencia,Guadalajara,ES40765869873409461721,
5976,9272,Dawn Nichols,ES80340561817921742791,06/07/2025,15187.73,MXN,retiro,Puebla,,
5977,7692,William Washington,ES95541013741468907699,03/09/2025,23314.06,EUR,compra,Tijuana,,ropa
5978,6924,Rodney Downs,ES65863565537904408900,06/08/2025,7178.24,MXN,retiro,Tijuana,,
5979,4046,Mark Clements,ES90338367111192856985,19/05/2025,49352.35,USD,transferencia,CDMX,ES32719425115605042604,
5980,6907,Jose Gilbert,ES81302352236199996131,07/09/2025,10831.98,EUR,retiro,Guadalajara,,
5981,5166,Monica Smith,ES63212382298094750730,20/08/2025,44787.67,USD,compra,Guadalajara,,ropa
5982,3468,Jason Orozco,ES49675153607012813881,10/07/2025,46480.36,MXN,transferencia,Merida,ES91212310293522043903,
5983,5626,Rebekah Johnston,ES28503144546412564274,17/04/2025,898.13,EUR,transferencia,Tijuana,ES80840519786048986277,
5984,3556,Ashley Boyd,ES98974453946940388459,26/05/2025,47607.66,MXN,retiro,Queretaro,,
5985,5125,Daniel Smith,ES47928441805518052264,06/05/2025,12028.64,MXN,retiro,Guadalajara,,
5986,5148,David Fischer,ES66896148865180855145,24/07/2025,29875.44,EUR,retiro,Puebla,,
5987,8249,Stephen Baker,ES95105609426041999413,16/08/2025,3859.23,MXN,retiro,Leon,,
5988,5217,Steven Coffey,ES87388928323288402895,01/05/2025,9466.25,MXN,compra,Leon,,supermercado
5989,2023,Jessica Lopez,ES17228454941472045636,07/08/2025,26435.26,MXN,retiro,Juarez,,
5990,9306,William Brown,ES62521149763294497647,09/06/2025,41321.57,USD,compra,CDMX,,ropa
5991,4041,Anthony Molina,ES94799260989053109912,20/04/2025,16309.81,MXN,transferencia,Leon,ES70824619661192330914,
5992,5794,Thomas Brown,ES94526949199162043028,17/05/2025,32488.27,EUR,retiro,CDMX,,
5993,4717,John Stevenson,ES32276484826208036097,28/03/2025,10412.47,EUR,transferencia,Leon,ES58957434734900517758,
5994,1266,Bryan Robertson,ES30933217797448590796,17/05/2025,37451.09,USD,compra,Tijuana,,restaurante
5995,5050,Michael Spencer,ES62555015354252597205,20/06/2025,44015.61,MXN,compra,Merida,,ropa
5996,8258,Scott Brennan,ES86077898533747406447,16/07/2025,41768.44,USD,transferencia,Tijuana,ES50339793572726222740,
5997,7903,Lisa Adkins,ES79568555735815546283,05/04/2025,36973.07,USD,compra,Torreon,,viajes
5998,5257,Philip Price,ES95865923510249526690,23/06/2025,5558.31,USD,compra,Torreon,,ropa
5999,9988,Joe Parker MD,ES29656297016134331260,27/04/2025,37114.54,MXN,transferencia,Tijuana,ES72666353068185285894,
6000,6137,Roberto Wilson,ES75182549073091056229,18/04/2025,34424.98,EUR,compra,Tijuana,,viajes
6001,2177,Sara Melendez,ES44463213446709173876,10/06/2025,24027.44,EUR,retiro,Queretaro,,
6002,3623,Mr. James Scott,ES85095540333777791495,23/07/2025,25264.59,EUR,compra,Monterrey,,servicios
6003,1572,Aimee Dean,ES34840697804693896605,19/06/2025,21039.19,USD,compra,Merida,,ropa
6004,8118,Joel Henderson,ES32245833795362821157,17/08/2025,10082.66,EUR,retiro,Torreon,,
6005,5268,Joseph Reyes,ES74053416106684421271,24/08/2025,27886.25,MXN,compra,Monterrey,,servicios
6006,8761,Dr. Thomas Serrano,ES34388650554219761159,14/09/2025,28408.16,MXN,compra,Leon,,supermercado
6007,1249,Daniel Brown,ES55456889728050004045,09/07/2025,7388.23,EUR,compra,Juarez,,supermercado
6008,1193,William Bryant,ES40776322002584358314,20/06/2025,8025.03,MXN,transferencia,CDMX,ES89613416721647602541,
6009,3846,Jeffrey Burns,ES97021812159201890448,10/06/2025,19957.7,USD,transferencia,Juarez,ES59863812613930951859,
6010,3237,Timothy Jones,ES16952205270997340879,11/04/2025,42791.58,USD,transferencia,Leon,ES77533590768859701877,
6011,9229,Hannah Bautista,ES40812381839603553518,28/03/2025,186.54,EUR,retiro,Leon,,
6012,5089,Tristan Williams,ES25059494793005118319,13/04/2025,6214.18,EUR,compra,Puebla,,servicios
6013,4053,Michael Rodriguez,ES66496966659150753911,23/04/2025,9881.72,USD,retiro,Monterrey,,
6014,5640,Jessica Richards,ES45282872513460545443,03/04/2025,27697.72,EUR,retiro,Torreon,,
6015,7747,Michelle Dudley,ES71062453110252315929,04/06/2025,49707.05,MXN,retiro,CDMX,,
6016,1639,Cynthia Herrera,ES98345949942788139891,04/06/2025,5019.9,EUR,compra,Torreon,,ropa
6017,6428,Jennifer Hopkins,ES63961033029385145051,21/07/2025,9706.75,USD,retiro,Juarez,,
6018,2281,Annette Michael,ES30285313433701644432,09/07/2025,28361.25,EUR,transferencia,Puebla,ES80754439351576928074,
6019,2523,Cynthia Martinez,ES70276735959808033093,07/07/2025,33558.86,USD,compra,Leon,,ropa
6020,7783,Joseph Warren,ES98279108413975611355,06/09/2025,20768.41,USD,retiro,Juarez,,
6021,5855,Brandy Adams,ES43105667716587326041,21/09/2025,30980.8,MXN,compra,Puebla,,viajes
6022,9834,Paul Howard,ES45632972783506698005,26/07/2025,24072.05,MXN,compra,Queretaro,,supermercado
6023,4095,Alexander Wilson,ES15913403010329011893,16/04/2025,36038.71,USD,compra,Torreon,,ropa
6024,7914,Daniel Hood,ES71756169256013048855,17/08/2025,36285.51,USD,transferencia,Leon,ES32892243913803246432,
6025,8711,Juan Fields,ES77285571422968369482,27/04/2025,42384.2,MXN,retiro,Monterrey,,
6026,8955,Andrew King,ES26688357414220452246,31/05/2025,446.29,USD,compra,Queretaro,,restaurante
6027,9189,Miss Melissa Wilson,ES62968228049189694857,08/05/2025,18013.86,MXN,retiro,Merida,,
6028,3965,John Montoya,ES26430880409836340725,16/08/2025,26237.03,USD,retiro,Leon,,
6029,4844,Adrienne Wallace,ES21288626883124899306,01/08/2025,15222.39,MXN,retiro,Guadalajara,,
6030,8837,Laura Sherman,ES85110714380901155605,25/08/2025,40762.61,USD,transferencia,Monterrey,ES73947006195258640022,
6031,8616,Jason Duncan,ES39865809854955011650,14/05/2025,34618.74,USD,retiro,Juarez,,
6032,4803,Stacy Martinez,ES71296680560515594996,06/09/2025,48139.99,USD,compra,Puebla,,viajes
6033,4144,Daniel Smith,ES30728040117752346690,17/05/2025,47030.44,MXN,compra,Leon,,supermercado
6034,3395,Carrie Soto,ES39702193620827561985,23/07/2025,31066.87,MXN,compra,Puebla,,viajes
6035,2748,Kayla Lynn,ES89092219439030175734,14/04/2025,24215.78,MXN,retiro,Merida,,
6036,3293,Michael Hamilton,ES80386135336789156290,10/06/2025,38874.08,MXN,compra,Juarez,,viajes
6037,4349,Rebekah Johnston,ES76850496561218333906,11/09/2025,30858,MXN,retiro,Monterrey,,
6038,8161,Angela Thompson,ES69788153136937818762,29/04/2025,36643.6,EUR,compra,Tijuana,,ropa
6039,4060,Richard Williams,ES64106212408789025239,20/08/2025,514.61,MXN,compra,CDMX,,restaurante
6040,2051,Alison Pearson,ES93334936503538285392,29/08/2025,46302.31,USD,retiro,CDMX,,
6041,1496,Juan Reeves,ES97564322229003347450,07/09/2025,18668.15,USD,retiro,Merida,,
6042,1987,Regina Matthews,ES42042464141393297749,05/09/2025,5390.07,EUR,transferencia,Tijuana,ES34926008796944717033,
6043,4795,Yolanda Burns,ES97161684891845376860,22/06/2025,7193.23,USD,retiro,Juarez,,
6044,7703,Eric Sullivan,ES47989848481039224322,12/09/2025,10032.07,USD,retiro,Juarez,,
6045,3245,Anthony Wood,ES96009001471890472275,27/06/2025,15943.8,USD,retiro,Guadalajara,,
6046,1590,Robert Jones,ES74744180986664559269,28/07/2025,38263.31,EUR,transferencia,Juarez,ES95013642134133062166,
6047,8091,Lonnie Dyer,ES70197376834208755684,22/05/2025,5837.67,EUR,retiro,Merida,,
6048,2008,Miranda Long,ES32608414214776543356,12/08/2025,20539.05,USD,retiro,Monterrey,,
6049,9576,Adam West,ES19421717848397642465,05/08/2025,7815.49,USD,transferencia,Puebla,ES53356976597661798712,
6050,7236,Lisa Roberts,ES73108277730476700352,25/06/2025,13379.43,MXN,transferencia,Queretaro,ES87437488727311443483,
6051,2583,Ivan Patterson,ES15556361569669384938,19/07/2025,44880.49,MXN,compra,Juarez,,tecnologia
6052,3657,Nicholas Atkinson,ES89188425126065550927,17/07/2025,7466.98,EUR,retiro,Queretaro,,
6053,2050,Gregory Howard,ES25043520548126319366,20/05/2025,21628.07,USD,transferencia,Puebla,ES32623887997214486779,
6054,4550,Victoria Pacheco,ES32668648609751588658,12/07/2025,46345.55,EUR,retiro,Guadalajara,,
6055,9414,April Hatfield,ES55499887815400582001,24/04/2025,16989.93,MXN,transferencia,Queretaro,ES45133396758286809761,
6056,7276,Jacob Marshall,ES15652012615846309093,15/08/2025,25064.86,EUR,compra,Queretaro,,viajes
6057,6616,Alicia Lee,ES75759753312137036091,26/07/2025,16684.29,EUR,transferencia,Tijuana,ES93288606775164387793,
6058,3740,Linda Bishop,ES69698519011408193706,15/05/2025,25420.49,MXN,compra,Leon,,tecnologia
6059,9068,Anthony Mayo,ES29136555438911615430,23/06/2025,2786.21,EUR,compra,Guadalajara,,viajes
6060,6177,Vanessa Acevedo,ES10007371498039911064,16/06/2025,25388.66,USD,retiro,Puebla,,
6061,5910,Michael Keith Jr.,ES46412923178228572418,26/06/2025,29328.5,EUR,transferencia,Puebla,ES27774714276152257345,
6062,3193,Robert Mitchell,ES43569299212802035040,01/09/2025,1506.07,MXN,compra,Puebla,,ropa
6063,2770,Cheryl Hawkins,ES79720139473801102127,15/07/2025,36333.52,EUR,transferencia,Merida,ES93806956790927328348,
6064,4341,Leonard Harrison,ES39262988632797030359,04/09/2025,48641.4,EUR,compra,Monterrey,,viajes
6065,8328,David Anderson,ES26975834961939427429,21/09/2025,28542.73,MXN,compra,Tijuana,,viajes
6066,9268,Cynthia Duran,ES60566258291875878581,15/08/2025,23961.46,EUR,retiro,Puebla,,
6067,9064,Allen Brown,ES22224012370527602537,15/05/2025,13719.51,MXN,transferencia,Puebla,ES18982148840501800311,
6068,4689,Natalie Drake,ES88251950957054234454,04/07/2025,40728.98,MXN,transferencia,Leon,ES80013040363239488627,
6069,9319,James Myers DDS,ES16520973181922218093,22/06/2025,44845.36,USD,retiro,Tijuana,,
6070,2920,Damon Smith,ES75562702107052495557,07/05/2025,31101.31,USD,compra,Monterrey,,supermercado
6071,3595,Jasmine Gordon,ES26158673211138752008,25/05/2025,26356.28,MXN,retiro,Torreon,,
6072,3969,Charles Brown,ES34175293825930897912,03/09/2025,26762.5,MXN,transferencia,Queretaro,ES32644200509996466163,
6073,1045,Larry Alexander,ES33052224563760518324,05/06/2025,10361.51,USD,compra,CDMX,,ropa
6074,5083,Russell Lewis,ES31910407321336464538,19/04/2025,24869.31,EUR,transferencia,Queretaro,ES55487669906571534682,
6075,4188,Julie Christensen,ES13848632612480592392,18/09/2025,28326.62,USD,retiro,Juarez,,
6076,4786,David Evans,ES83026643110176265531,01/06/2025,22440.04,MXN,compra,CDMX,,servicios
6077,8118,Tyler Arroyo,ES75224628126979082728,31/07/2025,33841.88,MXN,compra,Monterrey,,ropa
6078,1736,Mr. Luis Walker Jr.,ES66061482965946859673,28/08/2025,34364.3,MXN,transferencia,CDMX,ES81802681850473768191,
6079,4599,Briana Lopez,ES69291268842441607424,23/08/2025,20363.67,USD,compra,Tijuana,,servicios
6080,5037,Donna Escobar,ES26169055904349201911,20/09/2025,25626.97,MXN,retiro,Puebla,,
6081,6859,Michael Costa DDS,ES85869295126508368275,01/09/2025,39517.39,MXN,retiro,Torreon,,
6082,9093,Carolyn Scott,ES94333521365434393721,15/04/2025,48829.63,USD,transferencia,CDMX,ES12728332222111394535,
6083,2940,Richard Brown,ES52516279251681230177,29/06/2025,9272.09,USD,transferencia,Monterrey,ES35815128519272978041,
6084,5479,Michelle Vega,ES83816222587167550498,21/07/2025,30376.67,EUR,compra,Queretaro,,restaurante
6085,2966,Sarah Brown,ES91404520004597961953,06/08/2025,42608.04,MXN,retiro,Merida,,
6086,4249,Danielle Martinez,ES88424477605019572318,07/04/2025,9389.14,MXN,transferencia,CDMX,ES56014483511807155275,
6087,2694,Diane Lawrence,ES21843854578704814782,02/04/2025,35214.69,EUR,retiro,Torreon,,
6088,3438,Norman Johnson,ES35569967655237975488,26/04/2025,1926.96,MXN,transferencia,Juarez,ES31364259559689110184,
6089,3161,Kathleen Mccoy,ES76222220547342149209,25/07/2025,40990.89,MXN,compra,Queretaro,,tecnologia
6090,7070,Rachael Ward,ES85893350967574308585,11/06/2025,20124.1,USD,retiro,Merida,,
6091,8140,Ashley Howard,ES46190217339596390025,11/09/2025,42564.84,MXN,compra,CDMX,,viajes
6092,5973,Patrick Bradshaw,ES58201124113131773244,20/09/2025,31402.45,MXN,compra,Guadalajara,,servicios
6093,8641,Dr. Carl Mcdonald,ES56104165581631058035,23/09/2025,12190.29,MXN,compra,Merida,,tecnologia
6094,2966,James Pollard,ES76197310987417953356,19/09/2025,38159.21,USD,compra,CDMX,,servicios
6095,8752,Monica Smith,ES69928168954596525382,26/08/2025,14536.97,MXN,transferencia,Tijuana,ES47506712806146927373,
6096,2816,Riley Shelton,ES11118974366589598716,12/08/2025,40394.58,MXN,compra,Torreon,,supermercado
6097,4952,Emily Walsh,ES93651943232397362080,24/06/2025,23573.35,MXN,transferencia,Puebla,ES35450674785628624662,
6098,3505,Michael Allison,ES25101626109062593508,11/07/2025,9131.34,MXN,transferencia,Juarez,ES16186354881185423821,
6099,5593,Steven Jones,ES29246883858054021265,16/09/2025,11313.6,MXN,compra,Merida,,viajes
6100,7830,Joseph Watts,ES48286038622069880637,01/04/2025,13270.63,USD,transferencia,Queretaro,ES49048476663119405506,
